,Unnamed: 0,TwittID,TextData,TweetCreatedAt,RetweetCount,TweetFavouriteCount,TweetSource,UserID,UserScreenName,UserName,UserCreatedAt,UserDescription,UserDescriptionLength,UserFollowersCount,UserFriendsCount,UserLocation,HttpCount,HashtagCount,MentionCount,TweetCount
821,821,1120297574139871232,"RT @HOTTEST_PUNDEY: OMG 🤤

How to get a 🆓✨#Chaturbate Account in 2 Seconds!

⭐⭐Enter &amp; SIGN UP⭐⭐
↪️ https://t.co/nuzf40lHrI     

100% #Fre…",2019-04-22 12:05:30,11,0,Twitter for Android,756368198,69sexxxo,🅰️lejandro,2012-08-14 03:22:02,,0,200854,61,Adult only 🔞 ♨️CamPromo♨️,1,1,1,226312
822,822,1120297566699249664,"RT @HOTTEST_PUNDEY: OMG 🤤

How to get a 🆓✨#Chaturbate Account in 2 Seconds!

⭐⭐Enter &amp; SIGN UP⭐⭐
↪️ https://t.co/nuzf40lHrI     

100% #Fre…",2019-04-22 12:05:28,8,0,Twitter for Android,756368198,69sexxxo,🅰️lejandro,2012-08-14 03:22:02,,0,200854,61,Adult only 🔞 ♨️CamPromo♨️,1,1,1,226312
823,823,1120297549871685632,"RT @HOTTEST_PUNDEY: OMG 🤤

How to get a 🆓✨#Chaturbate Account in 2 Seconds!

⭐⭐Enter &amp; SIGN UP⭐⭐
↪️ https://t.co/nuzf40lHrI     

100% #Fre…",2019-04-22 12:05:24,7,0,Twitter for Android,756368198,69sexxxo,🅰️lejandro,2012-08-14 03:22:02,,0,200854,61,Adult only 🔞 ♨️CamPromo♨️,1,1,1,226312
824,824,1120297496847241216,RT @MysterieBoy: Du schmeckst fantastisch und es scheint dir zu gefallen so wie du zitterst Prinzessin 😍❤ https://t.co/72bpPMQcTO,2019-04-22 12:05:12,143,0,Twitter for Android,756368198,69sexxxo,🅰️lejandro,2012-08-14 03:22:02,,0,200854,61,Adult only 🔞 ♨️CamPromo♨️,1,0,1,226312
825,825,1120297489196879872,"RT @MysterieBoy: Mission 20K 😍

╔╗                  
╬╔╗║║╔╗╗╦╔      
╝╚╝╚╚╚╝╚╩╝  

😈💦 @isabella27gin 💦😍

                        &amp;…",2019-04-22 12:05:10,117,0,Twitter for Android,756368198,69sexxxo,🅰️lejandro,2012-08-14 03:22:02,,0,200854,61,Adult only 🔞 ♨️CamPromo♨️,0,0,2,226312
826,826,1120297481634504704,RT @MysterieBoy: #NoLimit 😍❤ https://t.co/VGJ7SqJnDy,2019-04-22 12:05:08,122,0,Twitter for Android,756368198,69sexxxo,🅰️lejandro,2012-08-14 03:22:02,,0,200854,61,Adult only 🔞 ♨️CamPromo♨️,1,1,1,226312
827,827,1120297474936201222,RT @MysterieBoy: #SlutOfTheDay 😍😈 https://t.co/sTZNxiwBtF,2019-04-22 12:05:06,34,0,Twitter for Android,756368198,69sexxxo,🅰️lejandro,2012-08-14 03:22:02,,0,200854,61,Adult only 🔞 ♨️CamPromo♨️,1,1,1,226312
828,828,1120297467793281024,RT @MysterieBoy: 😍perversions 💦 https://t.co/nqZduxqJnP,2019-04-22 12:05:05,69,0,Twitter for Android,756368198,69sexxxo,🅰️lejandro,2012-08-14 03:22:02,,0,200854,61,Adult only 🔞 ♨️CamPromo♨️,1,0,1,226312
829,829,1120297422180241408,"RT @kittyko0: ☆    ∩∩
    （ • •）☆               
┏━∪∪━━━━━━━━┓                 
☆            ❤️❤️❤️                              
❝✘✘✘ http…",2019-04-22 12:04:54,4,0,Twitter for Android,756368198,69sexxxo,🅰️lejandro,2012-08-14 03:22:02,,0,200854,61,Adult only 🔞 ♨️CamPromo♨️,0,0,1,226312
830,830,1120297415125413890,"RT @kittyko0: ☆    ∩∩
    （ • •）☆               
┏━∪∪━━━━━━━━┓                 
☆            ❤️❤️❤️                              
❝✘✘✘ http…",2019-04-22 12:04:52,4,0,Twitter for Android,756368198,69sexxxo,🅰️lejandro,2012-08-14 03:22:02,,0,200854,61,Adult only 🔞 ♨️CamPromo♨️,0,0,1,226312
831,831,1120297407227617280,"RT @kittyko0: ☆    ∩∩
    （ • •）☆               
┏━∪∪━━━━━━━━┓                 
☆            ❤️❤️❤️                              
❝✘✘✘ http…",2019-04-22 12:04:50,2,0,Twitter for Android,756368198,69sexxxo,🅰️lejandro,2012-08-14 03:22:02,,0,200854,61,Adult only 🔞 ♨️CamPromo♨️,0,0,1,226312
832,832,1120297399463895040,"RT @kittyko0: ☆    ∩∩
    （ • •）☆               
┏━∪∪━━━━━━━━┓                 
☆            ❤️❤️❤️                              
❝✘✘✘ http…",2019-04-22 12:04:48,2,0,Twitter for Android,756368198,69sexxxo,🅰️lejandro,2012-08-14 03:22:02,,0,200854,61,Adult only 🔞 ♨️CamPromo♨️,0,0,1,226312
833,833,1120297391956144131,"RT @kittyko0: ☆    ∩∩
    （ • •）☆               
┏━∪∪━━━━━━━━┓                 
☆            ❤️❤️❤️                              
❝✘✘✘ http…",2019-04-22 12:04:47,2,0,Twitter for Android,756368198,69sexxxo,🅰️lejandro,2012-08-14 03:22:02,,0,200854,61,Adult only 🔞 ♨️CamPromo♨️,0,0,1,226312
834,834,1120297347555241985,"RT @BellaMargoo: Girls sharing there nude photos!⬇️

               💏 https://t.co/m3OiSPeBFm https://t.co/aXfce0GEzH",2019-04-22 12:04:36,10,0,Twitter for Android,756368198,69sexxxo,🅰️lejandro,2012-08-14 03:22:02,,0,200854,61,Adult only 🔞 ♨️CamPromo♨️,2,0,1,226312
835,835,1120297340823310338,"RT @BellaMargoo: Girls sharing there nude photos!⬇️

               💏 https://t.co/m3OiSPeBFm https://t.co/qHLlwnGy9J",2019-04-22 12:04:34,9,0,Twitter for Android,756368198,69sexxxo,🅰️lejandro,2012-08-14 03:22:02,,0,200854,61,Adult only 🔞 ♨️CamPromo♨️,2,0,1,226312
836,836,1120297333927940096,"RT @BellaMargoo: Girls sharing there nude photos!⬇️

               💏 https://t.co/m3OiSPwcwU https://t.co/YMkpK1Ovmv",2019-04-22 12:04:33,3,0,Twitter for Android,756368198,69sexxxo,🅰️lejandro,2012-08-14 03:22:02,,0,200854,61,Adult only 🔞 ♨️CamPromo♨️,2,0,1,226312
837,837,1120297327296696320,"RT @BellaMargoo: Girls sharing there nude photos!⬇️

               💏 https://t.co/m3OiSPeBFm https://t.co/0yT2uh3PGc",2019-04-22 12:04:31,3,0,Twitter for Android,756368198,69sexxxo,🅰️lejandro,2012-08-14 03:22:02,,0,200854,61,Adult only 🔞 ♨️CamPromo♨️,2,0,1,226312
838,838,1120297320535531520,"RT @BellaMargoo: Girls sharing there nude photos!⬇️

               💏 https://t.co/m3OiSPwcwU https://t.co/bl68Cwqm2j",2019-04-22 12:04:29,5,0,Twitter for Android,756368198,69sexxxo,🅰️lejandro,2012-08-14 03:22:02,,0,200854,61,Adult only 🔞 ♨️CamPromo♨️,2,0,1,226312
839,839,1120297265011273728,"RT @EpornV: Girls do PORN🌟⭐️🌟 
 ╭╯            
 ╰═➤ https://t.co/2PHQGFtdGK     
  ╭╯            
  ╰═➤ https://t.co/2PHQGFtdGK    

@Kitty…",2019-04-22 12:04:16,11,0,Twitter for Android,756368198,69sexxxo,🅰️lejandro,2012-08-14 03:22:02,,0,200854,61,Adult only 🔞 ♨️CamPromo♨️,2,0,2,226312
840,0,1120297540996325376,RT @aommiemj: อิเหี้ยยยย kill this love อันนี้ไลน์เต้นใหญ่มากหลังจะหักปะวะนั่น555555555555555ย๊อมอันนี้เกิ๊น555555555555555 https://t.co/bs…,2019-04-22 12:05:22,389,0,Twitter for Android,1098727923031232512,tiantianrascalx,˟ 🌸 ˓ เจียเฟย #JusticeForMahohon ˒ 🐰 ˟,2019-02-21 23:35:25,˓ my @nmb_KOJIMA_48 ˒🐰🌸 spe : jiratxjihoon chupxchrup3p chaewonpeanutsx shenyingfluffyx yuridoubtx jihoonpurgex vassalgyurix jungwoomadspx,138,115,141,#dontrascalme,1,0,1,998
841,1,1120297430107545600,แค่ขอความยุติธรรมเพื่อมาโฮะทวิตคิดว่าเค้าล่อแหลมเหรอคะ,2019-04-22 12:04:56,0,0,Twitter for Android,1098727923031232512,tiantianrascalx,˟ 🌸 ˓ เจียเฟย #JusticeForMahohon ˒ 🐰 ˟,2019-02-21 23:35:25,˓ my @nmb_KOJIMA_48 ˒🐰🌸 spe : jiratxjihoon chupxchrup3p chaewonpeanutsx shenyingfluffyx yuridoubtx jihoonpurgex vassalgyurix jungwoomadspx,138,115,141,#dontrascalme,0,0,0,998
842,2,1120297301354745856,RT @velvetronica: คือ มาโฮะเป็นผู้เสียหาย เป็นผู้เสียหายที่ไม่ได้รับความยุติธรรม เป็นผู้เสียหายที่ต้องออกจากหน้าที่การงานของตัวเองเพราะโดน…,2019-04-22 12:04:25,385,0,Twitter for Android,1098727923031232512,tiantianrascalx,˟ 🌸 ˓ เจียเฟย #JusticeForMahohon ˒ 🐰 ˟,2019-02-21 23:35:25,˓ my @nmb_KOJIMA_48 ˒🐰🌸 spe : jiratxjihoon chupxchrup3p chaewonpeanutsx shenyingfluffyx yuridoubtx jihoonpurgex vassalgyurix jungwoomadspx,138,115,141,#dontrascalme,0,0,1,998
843,3,1120297217510662145,RT @taeyongxpoko: ก็คือไปที่ช่องค้นหาครับ พิมพ์หาอะไรก็ได้ ซึ่งผมยกตัวอย่างคือหา rt ตามทัก จากนั้นกดไปที่สามจุดขวาบนสุดครับ เลือก “การตั้ง…,2019-04-22 12:04:05,44,0,Twitter for Android,1098727923031232512,tiantianrascalx,˟ 🌸 ˓ เจียเฟย #JusticeForMahohon ˒ 🐰 ˟,2019-02-21 23:35:25,˓ my @nmb_KOJIMA_48 ˒🐰🌸 spe : jiratxjihoon chupxchrup3p chaewonpeanutsx shenyingfluffyx yuridoubtx jihoonpurgex vassalgyurix jungwoomadspx,138,115,141,#dontrascalme,0,0,1,998
844,4,1120297172145061889,RT @taeyongxpoko: ยพท. rt ตามทัก หลายคนตกใจว่าเอ้ยแอคชั้นมันไม่ขึ้นค้นหา เอ้ยแอคชั้นโดนแปม แอคชั้นมันตามทักก็ไม่ขึ้น ติดแท็กก็ไม่ขึ้น เอาแอ…,2019-04-22 12:03:54,95,0,Twitter for Android,1098727923031232512,tiantianrascalx,˟ 🌸 ˓ เจียเฟย #JusticeForMahohon ˒ 🐰 ˟,2019-02-21 23:35:25,˓ my @nmb_KOJIMA_48 ˒🐰🌸 spe : jiratxjihoon chupxchrup3p chaewonpeanutsx shenyingfluffyx yuridoubtx jihoonpurgex vassalgyurix jungwoomadspx,138,115,141,#dontrascalme,0,0,1,998
845,5,1120296819743789056,@chaewonpeanutsx ม่ายัน เอาไป 50c ค่ะ,2019-04-22 12:02:30,0,0,Twitter for Android,1098727923031232512,tiantianrascalx,˟ 🌸 ˓ เจียเฟย #JusticeForMahohon ˒ 🐰 ˟,2019-02-21 23:35:25,˓ my @nmb_KOJIMA_48 ˒🐰🌸 spe : jiratxjihoon chupxchrup3p chaewonpeanutsx shenyingfluffyx yuridoubtx jihoonpurgex vassalgyurix jungwoomadspx,138,115,141,#dontrascalme,0,0,1,998
846,6,1120296730652594177,@chaewonpeanutsx สุดยอชเลยรึ,2019-04-22 12:02:09,0,0,Twitter for Android,1098727923031232512,tiantianrascalx,˟ 🌸 ˓ เจียเฟย #JusticeForMahohon ˒ 🐰 ˟,2019-02-21 23:35:25,˓ my @nmb_KOJIMA_48 ˒🐰🌸 spe : jiratxjihoon chupxchrup3p chaewonpeanutsx shenyingfluffyx yuridoubtx jihoonpurgex vassalgyurix jungwoomadspx,138,115,141,#dontrascalme,0,0,1,998
847,7,1120296630060605447,RT @megunxkl: rtตามทักเดม+แลกฟอล อะแฮ่มๆๆ กระผมมีนามว่ามีกัน เมจควานลิน (ผมมาสร้างแอคใหม่ก็เพราะว่าแอคเก่าโดนระงับแล้วทวิตไม่ให้คืน) ผมเมด…,2019-04-22 12:01:45,50,0,Twitter for Android,1098727923031232512,tiantianrascalx,˟ 🌸 ˓ เจียเฟย #JusticeForMahohon ˒ 🐰 ˟,2019-02-21 23:35:25,˓ my @nmb_KOJIMA_48 ˒🐰🌸 spe : jiratxjihoon chupxchrup3p chaewonpeanutsx shenyingfluffyx yuridoubtx jihoonpurgex vassalgyurix jungwoomadspx,138,115,141,#dontrascalme,0,0,1,998
848,8,1120296515975532544,@jaehaaylx เป็นไรไปโรงบาลคะ,2019-04-22 12:01:18,0,0,Twitter for Android,1098727923031232512,tiantianrascalx,˟ 🌸 ˓ เจียเฟย #JusticeForMahohon ˒ 🐰 ˟,2019-02-21 23:35:25,˓ my @nmb_KOJIMA_48 ˒🐰🌸 spe : jiratxjihoon chupxchrup3p chaewonpeanutsx shenyingfluffyx yuridoubtx jihoonpurgex vassalgyurix jungwoomadspx,138,115,141,#dontrascalme,0,0,1,998
849,9,1120296450884161536,RT @huffyutax: บอทยูทูปก็คงจะเม้นคลิปนี้แลกซับครับ,2019-04-22 12:01:02,151,0,Twitter for Android,1098727923031232512,tiantianrascalx,˟ 🌸 ˓ เจียเฟย #JusticeForMahohon ˒ 🐰 ˟,2019-02-21 23:35:25,˓ my @nmb_KOJIMA_48 ˒🐰🌸 spe : jiratxjihoon chupxchrup3p chaewonpeanutsx shenyingfluffyx yuridoubtx jihoonpurgex vassalgyurix jungwoomadspx,138,115,141,#dontrascalme,0,0,1,998
850,10,1120296417422004224,RT @fatfarng: วันที่นิสัยไม่ดี ก็ขอให้รู้จักตัวเอง และใจกว้างมากพอจะให้อภัยตัวเองไปพร้อมๆ กับเก่งขึ้นเนอะ,2019-04-22 12:00:54,3913,0,Twitter for Android,1098727923031232512,tiantianrascalx,˟ 🌸 ˓ เจียเฟย #JusticeForMahohon ˒ 🐰 ˟,2019-02-21 23:35:25,˓ my @nmb_KOJIMA_48 ˒🐰🌸 spe : jiratxjihoon chupxchrup3p chaewonpeanutsx shenyingfluffyx yuridoubtx jihoonpurgex vassalgyurix jungwoomadspx,138,115,141,#dontrascalme,0,0,1,998
851,11,1120296396714721280,"RT @onigiridouga: 速報＆悲報

山口真帆が卒業を発表

#NGT48千秋楽公演
#山口真帆 https://t.co/VaYwYdRw5e",2019-04-22 12:00:49,568,0,Twitter for Android,1098727923031232512,tiantianrascalx,˟ 🌸 ˓ เจียเฟย #JusticeForMahohon ˒ 🐰 ˟,2019-02-21 23:35:25,˓ my @nmb_KOJIMA_48 ˒🐰🌸 spe : jiratxjihoon chupxchrup3p chaewonpeanutsx shenyingfluffyx yuridoubtx jihoonpurgex vassalgyurix jungwoomadspx,138,115,141,#dontrascalme,1,2,1,998
852,12,1120296359196626944,"RT @u_ka0801: こんにちわっ！

暖かい。。
沖縄と変わらん！うれしい☺️🌺✨

ていうか、、、

ケータイにみるちゃんのやばい自撮りめちゃくちゃあるんですけど、、、笑笑🤦🏻‍♀️ https://t.co/YGQ8DTVD8L",2019-04-22 12:00:40,166,0,Twitter for Android,1098727923031232512,tiantianrascalx,˟ 🌸 ˓ เจียเฟย #JusticeForMahohon ˒ 🐰 ˟,2019-02-21 23:35:25,˓ my @nmb_KOJIMA_48 ˒🐰🌸 spe : jiratxjihoon chupxchrup3p chaewonpeanutsx shenyingfluffyx yuridoubtx jihoonpurgex vassalgyurix jungwoomadspx,138,115,141,#dontrascalme,1,0,1,998
853,13,1120296305325010945,RT @rika_nakai823: 昨日チームG公演千秋楽でした。チームGになれて本当に幸せでした。そして卒業発表。なにもできなくて、本当に心が痛いです。このような状況でも公演を見て応援してくださったファンの皆さん、本当にありがとうございました。劇場まで足を運んでくださった皆…,2019-04-22 12:00:27,947,0,Twitter for Android,1098727923031232512,tiantianrascalx,˟ 🌸 ˓ เจียเฟย #JusticeForMahohon ˒ 🐰 ˟,2019-02-21 23:35:25,˓ my @nmb_KOJIMA_48 ˒🐰🌸 spe : jiratxjihoon chupxchrup3p chaewonpeanutsx shenyingfluffyx yuridoubtx jihoonpurgex vassalgyurix jungwoomadspx,138,115,141,#dontrascalme,0,0,1,998
854,14,1120296227730386944,@chaewonpeanutsx ดาสุ!!!!!,2019-04-22 12:00:09,0,0,Twitter for Android,1098727923031232512,tiantianrascalx,˟ 🌸 ˓ เจียเฟย #JusticeForMahohon ˒ 🐰 ˟,2019-02-21 23:35:25,˓ my @nmb_KOJIMA_48 ˒🐰🌸 spe : jiratxjihoon chupxchrup3p chaewonpeanutsx shenyingfluffyx yuridoubtx jihoonpurgex vassalgyurix jungwoomadspx,138,115,141,#dontrascalme,0,0,1,998
855,15,1120295962310668288,มันคือยังไงอัคะ เค้าค้นหามากไปเหรอ ? https://t.co/eMX7CHCNKi,2019-04-22 11:59:06,0,0,Twitter for Android,1098727923031232512,tiantianrascalx,˟ 🌸 ˓ เจียเฟย #JusticeForMahohon ˒ 🐰 ˟,2019-02-21 23:35:25,˓ my @nmb_KOJIMA_48 ˒🐰🌸 spe : jiratxjihoon chupxchrup3p chaewonpeanutsx shenyingfluffyx yuridoubtx jihoonpurgex vassalgyurix jungwoomadspx,138,115,141,#dontrascalme,1,0,0,998
856,16,1120295202772508673,RT @niigata_nippo: [新潟日報モア] ＮＧＴ山口さんら３人が卒業発表　５月１８日に卒業公演 https://t.co/Un38LiuY2t https://t.co/GBdsJPL99c,2019-04-22 11:56:05,176,0,Twitter for Android,1098727923031232512,tiantianrascalx,˟ 🌸 ˓ เจียเฟย #JusticeForMahohon ˒ 🐰 ˟,2019-02-21 23:35:25,˓ my @nmb_KOJIMA_48 ˒🐰🌸 spe : jiratxjihoon chupxchrup3p chaewonpeanutsx shenyingfluffyx yuridoubtx jihoonpurgex vassalgyurix jungwoomadspx,138,115,141,#dontrascalme,2,0,1,998
857,17,1120295160556867585,ดาสุ !!,2019-04-22 11:55:55,0,0,Twitter for Android,1098727923031232512,tiantianrascalx,˟ 🌸 ˓ เจียเฟย #JusticeForMahohon ˒ 🐰 ˟,2019-02-21 23:35:25,˓ my @nmb_KOJIMA_48 ˒🐰🌸 spe : jiratxjihoon chupxchrup3p chaewonpeanutsx shenyingfluffyx yuridoubtx jihoonpurgex vassalgyurix jungwoomadspx,138,115,141,#dontrascalme,0,0,0,998
858,18,1120295120497102849,รีบรีเพื่อเธอนะดาสุ https://t.co/lK6gMIglfO,2019-04-22 11:55:45,0,0,Twitter for Android,1098727923031232512,tiantianrascalx,˟ 🌸 ˓ เจียเฟย #JusticeForMahohon ˒ 🐰 ˟,2019-02-21 23:35:25,˓ my @nmb_KOJIMA_48 ˒🐰🌸 spe : jiratxjihoon chupxchrup3p chaewonpeanutsx shenyingfluffyx yuridoubtx jihoonpurgex vassalgyurix jungwoomadspx,138,115,141,#dontrascalme,1,0,0,998
859,19,1120294935876358144,"RT @dasuwaikaa: 【 #須田亜香里の部屋 】🍎
@ F M( @fm807com ) 21:00〜
なんと番組初ゲストは大好きなDREAMING MONSTERちゃんたち！
アイドルの個性の出し方について相談に乗りました😎
radikoプレミアムでぜひ全国から聴い…",2019-04-22 11:55:01,51,0,Twitter for Android,1098727923031232512,tiantianrascalx,˟ 🌸 ˓ เจียเฟย #JusticeForMahohon ˒ 🐰 ˟,2019-02-21 23:35:25,˓ my @nmb_KOJIMA_48 ˒🐰🌸 spe : jiratxjihoon chupxchrup3p chaewonpeanutsx shenyingfluffyx yuridoubtx jihoonpurgex vassalgyurix jungwoomadspx,138,115,141,#dontrascalme,0,1,3,998
